timestamp,zone,delta_f,zone_temp_f,prior_zone_temp_f,local_step,lookback,facility_kw,oat_c,heating_setpoint_f
2026-01-12T07:30:00,zone_temp_1F_A_f,3.5457462378636677,71.54655220532732,68.00080596746365,29,False,179.01721456598017,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_1F_A_f,3.462630748543873,68.53883066863666,72.00146141718054,69,False,68.8716087944098,2.25,68.0
2026-01-12T00:30:00,zone_temp_1F_B_f,2.7555292157437776,67.75710833677991,65.00157912103613,1,False,117.95761548032397,-3.7500000000000004,68.0
2026-01-12T07:30:00,zone_temp_1F_B_f,3.6819306807993115,71.68286779559529,68.00093711479597,29,False,179.01721456598017,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_1F_B_f,3.4871369698757917,68.51444289687268,72.00157986674847,69,False,68.8716087944098,2.25,68.0
2026-01-12T07:30:00,zone_temp_1F_C_f,3.365663505458784,71.36661785101401,68.00095434555523,29,False,179.01721456598017,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_1F_C_f,3.458234289593179,68.54317225867457,72.00140654826775,69,False,68.8716087944098,2.25,68.0
2026-01-12T07:30:00,zone_temp_1F_D_f,2.792768048576761,70.78362012899836,67.9908520804216,29,False,179.01721456598017,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_1F_D_f,3.403285622305077,68.59796837679417,72.00125399909925,69,False,68.8716087944098,2.25,68.0
2026-01-12T07:30:00,zone_temp_2F_A_f,3.3053708787992804,71.30626998233373,68.00089910353445,29,False,179.01721456598017,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_2F_A_f,3.4420206057818774,68.55918115144439,72.00120175722627,69,False,68.8716087944098,2.25,68.0
2026-01-12T07:30:00,zone_temp_2F_B_f,3.312671905767047,71.31358090765445,68.00090900188741,29,False,179.01721456598017,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_2F_B_f,3.4458756769003145,68.555334879782,72.00121055668231,69,False,68.8716087944098,2.25,68.0
