timestamp,zone,delta_f,zone_temp_f,prior_zone_temp_f,local_step,lookback,facility_kw,oat_c,heating_setpoint_f
2026-01-26T00:30:00,zone_temp_1F_A_f,2.9102281453101995,67.9116359265708,65.0014077812606,1,False,208.3013636199432,-19.450000000000003,68.0
2026-01-26T07:30:00,zone_temp_1F_A_f,3.8485401620192192,71.84987868792349,68.00133852590427,29,False,250.5618550004532,-22.200000000000003,71.9999984741211
2026-01-26T17:30:00,zone_temp_1F_A_f,3.764334214565352,68.23704987302095,72.0013840875863,69,False,156.8008938493203,-17.725,68.0
2026-01-26T00:30:00,zone_temp_1F_B_f,2.976976520213171,67.97839354762988,65.00141702741671,1,False,208.3013636199432,-19.450000000000003,68.0
2026-01-26T07:30:00,zone_temp_1F_B_f,3.9776165922593805,71.97886283294622,68.00124624068684,29,False,250.5618550004532,-22.200000000000003,71.9999984741211
2026-01-26T17:30:00,zone_temp_1F_B_f,3.7801157068728344,68.22133320459211,72.00144891146495,69,False,156.8008938493203,-17.725,68.0
2026-01-26T00:30:00,zone_temp_1F_C_f,2.976048533155023,67.97745850022785,65.00140996707283,1,False,208.3013636199432,-19.450000000000003,68.0
2026-01-26T07:30:00,zone_temp_1F_C_f,3.9887604478004306,71.9900096618018,68.00124921400138,29,False,250.5618550004532,-22.200000000000003,71.9999984741211
2026-01-26T17:30:00,zone_temp_1F_C_f,3.7675448415989194,68.23389051727311,72.00143535887203,69,False,156.8008938493203,-17.725,68.0
2026-01-26T00:30:00,zone_temp_1F_D_f,2.912087133796234,67.91342717058106,65.00134003678482,1,False,208.3013636199432,-19.450000000000003,68.0
2026-01-26T07:30:00,zone_temp_1F_D_f,3.886166744262553,71.88739097127815,68.0012242270156,29,False,250.5618550004532,-22.200000000000003,71.9999984741211
2026-01-26T17:30:00,zone_temp_1F_D_f,3.7409788985901997,68.26038488314441,72.00136378173461,69,False,156.8008938493203,-17.725,68.0
2026-01-26T07:30:00,zone_temp_2F_A_f,3.5210853884383226,71.52245366990506,68.00136828146674,29,False,250.5618550004532,-22.200000000000003,71.9999984741211
2026-01-26T17:30:00,zone_temp_2F_A_f,3.746489561460322,68.25424724246979,72.00073680393011,69,False,156.8008938493203,-17.725,68.0
2026-01-26T07:30:00,zone_temp_2F_B_f,3.6402455421209226,71.64164948732248,68.00140394520156,29,False,250.5618550004532,-22.200000000000003,71.9999984741211
2026-01-26T17:30:00,zone_temp_2F_B_f,3.749681723283558,68.25127308980804,72.0009548130916,69,False,156.8008938493203,-17.725,68.0
