timestamp,zone,delta_f,zone_temp_f,prior_zone_temp_f,local_step,lookback,facility_kw,oat_c,heating_setpoint_f
2026-01-17T07:00:00,zone_temp_1F_A_f,3.1094962722890784,64.81929604788327,61.70979977559419,27,False,250.14306373300053,-11.8,68.0
2026-01-17T07:00:00,zone_temp_1F_B_f,2.6960949654185526,65.01406253329824,62.31796756787969,27,False,250.14306373300053,-11.8,68.0
