timestamp,zone,delta_f,zone_temp_f,prior_zone_temp_f,local_step,lookback,facility_kw,oat_c,heating_setpoint_f
2026-01-12T07:30:00,zone_temp_1F_A_f,3.4950636260141437,71.49630424324457,68.00124061723042,29,False,198.5823581061318,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_1F_A_f,3.4108889916135468,68.59038898624124,72.00127797785478,69,False,58.7026432654893,2.25,68.0
2026-01-12T07:30:00,zone_temp_1F_B_f,3.4960112763185833,71.49724475903169,68.0012334827131,29,False,198.5823581061318,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_1F_B_f,3.438590937811213,68.56268706081491,72.00127799862612,69,False,58.7026432654893,2.25,68.0
2026-01-12T07:30:00,zone_temp_1F_C_f,3.476619387269409,71.47783461650093,68.00121522923152,29,False,198.5823581061318,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_1F_C_f,3.404086557786144,68.59718273806345,72.0012692958496,69,False,58.7026432654893,2.25,68.0
2026-01-12T07:30:00,zone_temp_1F_D_f,3.3855739936469718,71.38675874947339,68.00118475582642,29,False,198.5823581061318,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_1F_D_f,3.3316812096048523,68.66955593504126,72.00123714464611,69,False,58.7026432654893,2.25,68.0
2026-01-12T07:30:00,zone_temp_2F_A_f,3.479753811899897,71.48101670153757,68.00126288963767,29,False,198.5823581061318,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_2F_A_f,3.4083682373102846,68.5928871568643,72.00125539417458,69,False,58.7026432654893,2.25,68.0
2026-01-12T07:30:00,zone_temp_2F_B_f,3.487834977836613,71.48909724195973,68.00126226412311,29,False,198.5823581061318,-2.7749999999999995,71.9999984741211
2026-01-12T17:30:00,zone_temp_2F_B_f,3.4120695606442553,68.58919013736988,72.00125969801414,69,False,58.7026432654893,2.25,68.0
