timestamp,measured,simulated
2020-01-01T00:00:00Z,43.470790489,13.423755458382054
2020-01-01T01:00:00Z,41.748317594250004,13.423755458382054
2020-01-01T02:00:00Z,41.751842224,13.423755458382054
2020-01-01T03:00:00Z,41.473667232000004,13.423755458382054
2020-01-01T04:00:00Z,41.4658805945,34.13935925687456
2020-01-01T05:00:00Z,35.16082805800001,54.85496305536707
2020-01-01T06:00:00Z,35.58764255525,54.85496305536707
2020-01-01T07:00:00Z,35.3793898145,54.85496305536707
2020-01-01T08:00:00Z,34.0204595805,77.93058805536707
2020-01-01T09:00:00Z,34.96539608825,77.69600051947913
2020-01-01T10:00:00Z,34.20956311225,67.82950012083452
2020-01-01T11:00:00Z,35.6785664445,63.734062923078746
2020-01-01T12:00:00Z,34.3895982485,58.03803970528426
2020-01-01T13:00:00Z,34.589884950249996,39.6785370599154
2020-01-01T14:00:00Z,34.533162215000004,39.072772717399516
2020-01-01T15:00:00Z,33.895712556999996,37.85837827942607
2020-01-01T16:00:00Z,33.95358295675,37.85837827942607
2020-01-01T17:00:00Z,34.16865891925,37.85837827942607
2020-01-01T18:00:00Z,33.9310098965,20.246503279426076
2020-01-01T19:00:00Z,34.70327571975,20.246503279426076
2020-01-01T20:00:00Z,35.32169523775,20.246503279426076
2020-01-01T21:00:00Z,34.770012275750005,20.246503279426076
2020-01-01T22:00:00Z,36.1100714595,20.246503279426076
2020-01-01T23:00:00Z,34.42116536575,13.423755458382054
2020-01-02T00:00:00Z,34.9819662755,13.423755458382054
2020-01-02T01:00:00Z,34.511853349,13.423755458382054
2020-01-02T02:00:00Z,35.6456090925,13.423755458382054
2020-01-02T03:00:00Z,35.343789328,13.423755458382054
2020-01-02T04:00:00Z,34.86132319375,34.13935925687456
2020-01-02T05:00:00Z,34.923885889000005,54.85496305536707
2020-01-02T06:00:00Z,34.12525371625,54.85496305536707
2020-01-02T07:00:00Z,33.530583779,54.85496305536707
2020-01-02T08:00:00Z,33.1078715175,77.93058805536707
2020-01-02T09:00:00Z,34.87622991475,76.75304096354468
2020-01-02T10:00:00Z,33.6126010385,66.43419841194023
2020-01-02T11:00:00Z,32.76413496575,66.47756302476029
2020-01-02T12:00:00Z,31.855449767,64.74308018576812
2020-01-02T13:00:00Z,36.399612007,53.2686059156118
2020-01-02T14:00:00Z,40.27845296575,48.22419114567962
2020-01-02T15:00:00Z,43.12217234475,43.52418725868447
2020-01-02T16:00:00Z,45.3592627695,42.075789628691076
2020-01-02T17:00:00Z,53.29405403575,39.43916629304595
2020-01-02T18:00:00Z,58.63597272525,20.226187853295247
2020-01-02T19:00:00Z,58.981539559750004,20.246503279426076
2020-01-02T20:00:00Z,53.458145086500004,20.246503279426076
2020-01-02T21:00:00Z,54.1790391755,20.246503279426076
2020-01-02T22:00:00Z,58.73144863225,20.246503279426076
2020-01-02T23:00:00Z,57.531555343250005,13.423755458382054
2020-01-03T00:00:00Z,57.74333812975,13.423755458382054
2020-01-03T01:00:00Z,54.12695819425,13.423755458382054
2020-01-03T02:00:00Z,42.833218768500004,13.423755458382054
2020-01-03T03:00:00Z,38.926872436,13.423755458382054
2020-01-03T04:00:00Z,42.1935601635,34.13935925687456
2020-01-03T05:00:00Z,44.76539953025,54.85496305536707
2020-01-03T06:00:00Z,41.83928068325,54.85496305536707
2020-01-03T07:00:00Z,34.8803770285,54.85496305536707
2020-01-03T08:00:00Z,34.820026014250004,77.72465136368821
2020-01-03T09:00:00Z,36.125293957000004,68.61286888950853
2020-01-03T10:00:00Z,34.164854017500005,66.43419841194023
2020-01-03T11:00:00Z,34.546888770500004,64.5266425064005
2020-01-03T12:00:00Z,33.92569935675,52.94949611004598
2020-01-03T13:00:00Z,36.04697487025,43.25459318252996
2020-01-03T14:00:00Z,41.51519866825,41.45125120688394
2020-01-03T15:00:00Z,43.8362225795,41.207837681365966
2020-01-03T16:00:00Z,47.091902946750004,40.1321691584748
2020-01-03T17:00:00Z,49.683840988250005,37.85837827942607
2020-01-03T18:00:00Z,49.621338892,20.246503279426076
2020-01-03T19:00:00Z,57.17535714775,20.246503279426076
2020-01-03T20:00:00Z,57.28032705275,20.246503279426076
2020-01-03T21:00:00Z,56.5828821515,20.246503279426076
2020-01-03T22:00:00Z,50.6859544345,20.246503279426076
2020-01-03T23:00:00Z,48.636532513000006,13.423755458382054
2020-01-04T00:00:00Z,47.72199949,20.794005458382053
2020-01-04T01:00:00Z,43.6424130515,20.794005458382053
2020-01-04T02:00:00Z,39.0616463155,20.794005458382053
2020-01-04T03:00:00Z,36.00457182275,20.794005458382053
2020-01-04T04:00:00Z,34.476311928,20.794005458382053
2020-01-04T05:00:00Z,33.8706204955,20.794005458382053
2020-01-04T06:00:00Z,34.02570545625,20.794005458382053
2020-01-04T07:00:00Z,33.61358544275,20.794005458382053
2020-01-04T08:00:00Z,24.532437269,20.794005458382053
2020-01-04T09:00:00Z,19.733679071,20.794005458382053
2020-01-04T10:00:00Z,15.480883643,20.794005458382053
2020-01-04T11:00:00Z,21.521051445,20.794005458382053
2020-01-04T12:00:00Z,19.29534463875,20.794005458382053
2020-01-04T13:00:00Z,18.19096298025,20.794005458382053
2020-01-04T14:00:00Z,15.88351445825,20.794005458382053
2020-01-04T15:00:00Z,15.9488210135,20.794005458382053
2020-01-04T16:00:00Z,26.975086761500002,20.794005458382053
2020-01-04T17:00:00Z,22.93640175475,20.794005458382053
2020-01-04T18:00:00Z,20.3602178035,20.794005458382053
2020-01-04T19:00:00Z,17.9938438525,20.794005458382053
2020-01-04T20:00:00Z,23.35215694975,20.794005458382053
2020-01-04T21:00:00Z,23.53796350675,20.794005458382053
2020-01-04T22:00:00Z,24.169049332,20.794005458382053
2020-01-04T23:00:00Z,23.223879068500004,20.794005458382053
2020-01-05T00:00:00Z,27.02312449275,20.794005458382053
2020-01-05T01:00:00Z,24.99469712325,20.794005458382053
2020-01-05T02:00:00Z,20.30329388375,20.794005458382053
2020-01-05T03:00:00Z,25.57192226275,20.794005458382053
2020-01-05T04:00:00Z,22.59151195425,20.794005458382053
2020-01-05T05:00:00Z,23.5184907,20.794005458382053
2020-01-05T06:00:00Z,25.68919243825,20.794005458382053
2020-01-05T07:00:00Z,32.31103009925,20.794005458382053
2020-01-05T08:00:00Z,32.712452664249994,20.794005458382053
2020-01-05T09:00:00Z,32.981130765749995,20.794005458382053
2020-01-05T10:00:00Z,31.738652220250003,20.794005458382053
2020-01-05T11:00:00Z,30.81701523575,20.794005458382053
2020-01-05T12:00:00Z,32.79441424025,20.794005458382053
2020-01-05T13:00:00Z,33.05167420625,20.794005458382053
2020-01-05T14:00:00Z,33.3519135955,20.957580648019032
2020-01-05T15:00:00Z,32.224188474,21.100317167132424
2020-01-05T16:00:00Z,32.61215477175,20.794005458382053
2020-01-05T17:00:00Z,30.69774591925,20.794005458382053
2020-01-05T18:00:00Z,27.1182071315,20.794005458382053
2020-01-05T19:00:00Z,27.514190982,20.794005458382053
2020-01-05T20:00:00Z,27.34587597625,20.794005458382053
2020-01-05T21:00:00Z,27.29813430575,20.794005458382053
2020-01-05T22:00:00Z,29.96234578875,20.794005458382053
2020-01-05T23:00:00Z,33.012255618,20.794005458382053
2020-01-06T00:00:00Z,33.047076075999996,13.423755458382054
2020-01-06T01:00:00Z,34.2716021745,13.423755458382054
2020-01-06T02:00:00Z,34.05391025925,13.423755458382054
2020-01-06T03:00:00Z,33.360559863999995,13.423755458382054
2020-01-06T04:00:00Z,31.282639710250002,34.13935925687456
2020-01-06T05:00:00Z,29.93338182875,54.85496305536707
2020-01-06T06:00:00Z,30.921621031500003,54.85496305536707
2020-01-06T07:00:00Z,29.5729379585,54.85496305536707
