tariff_mode,candidate_id,action_index,total_cost,energy_cost,incremental_demand_cost,peak_kw_max,daily_kwh_sum,eligible,ready_checked_school_days,checked_school_days,unoccupied_heating_f,recovery_lead_minutes,post_occupancy_extension_minutes,setback_offset_f,continuous_conditioning
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_37,37,7042.935946,4402.209903,2640.726043,220.060504,44826.306541,True,5,5,60.0,120,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_38,38,6915.637312,4225.296058,2690.341254,224.195104,43311.599297,True,5,5,60.0,180,0,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_39,39,6904.02895,4226.206223,2677.822727,223.151894,43451.070723,True,5,5,60.0,180,60,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_40,40,6921.248096,4255.294983,2665.953113,222.162759,43615.50573,True,5,5,60.0,180,120,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_41,41,6940.382278,4288.023632,2652.358646,221.029887,43775.235147,True,5,5,60.0,180,180,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_42,42,6900.414546,4250.823363,2649.591182,220.799265,43519.463183,True,5,5,60.0,180,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_43,43,6890.83647,4252.254985,2638.581485,219.88179,43653.091937,True,5,5,60.0,180,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_44,44,6904.396361,4276.878296,2627.518065,218.959839,43789.71075,True,5,5,60.0,180,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_45,45,6922.223167,4307.052773,2615.170394,217.930866,43938.609872,True,5,5,60.0,180,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_46,46,6964.670154,4355.441385,2609.228769,217.435731,44509.524888,True,5,5,60.0,180,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_47,47,6955.210613,4355.882263,2599.32835,216.610696,44626.1338,True,5,5,60.0,180,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_48,48,6968.637506,4379.420705,2589.216801,215.768067,44757.514235,True,5,5,60.0,180,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_49,49,6984.849339,4406.817954,2578.031385,214.835949,44893.024374,True,5,5,60.0,180,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_50,50,7394.762385,4557.894761,2836.867625,236.405635,46377.344882,False,0,5,64.0,0,0,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_51,51,7386.995589,4557.873197,2829.122392,235.760199,46465.234537,False,0,5,64.0,0,60,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_52,52,7396.957113,4576.228877,2820.728235,235.060686,46567.1491,False,0,5,64.0,0,120,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_53,53,7409.837254,4598.047014,2811.79024,234.315853,46674.512439,False,0,5,64.0,0,180,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_54,54,7428.555038,4667.367161,2761.187877,230.09899,47422.467693,False,0,5,64.0,0,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_55,55,7422.653636,4667.959915,2754.693721,229.55781,47506.353756,False,0,5,64.0,0,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_56,56,7431.416285,4683.794301,2747.621984,228.968499,47594.206744,False,0,5,64.0,0,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_57,57,7442.348685,4702.243592,2740.105093,228.342091,47684.474847,False,0,5,64.0,0,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_58,58,7458.453931,4776.759758,2681.694173,223.474514,48463.034236,False,0,5,64.0,0,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_59,59,7453.25376,4776.853051,2676.400709,223.033392,48529.646862,False,0,5,64.0,0,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_60,60,7460.893972,4790.245663,2670.648309,222.554026,48603.848641,False,0,5,64.0,0,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_61,61,7470.180238,4805.686591,2664.493647,222.041137,48679.387145,False,0,5,64.0,0,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_62,62,7233.763094,4560.83552,2672.927574,222.743965,46424.348801,True,5,5,64.0,60,0,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_63,63,7226.733617,4561.546625,2665.186993,222.098916,46520.364454,True,5,5,64.0,60,60,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_64,64,7236.724014,4579.878668,2656.845347,221.403779,46622.290662,True,5,5,64.0,60,120,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_65,65,7249.613508,4601.640796,2647.972713,220.664393,46729.459962,True,5,5,64.0,60,180,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_66,66,7283.195103,4670.473106,2612.721997,217.726833,47470.308917,True,5,5,64.0,60,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_67,67,7277.335332,4671.077074,2606.258258,217.188188,47553.716438,True,5,5,64.0,60,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_68,68,7286.1021,4686.857284,2599.244816,216.603735,47641.176265,True,5,5,64.0,60,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_69,69,7297.084949,4705.281624,2591.803325,215.98361,47731.500258,True,5,5,64.0,60,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_70,70,7330.920377,4781.104019,2549.816358,212.484697,48524.750264,True,5,5,64.0,60,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_71,71,7326.184478,4781.6214,2544.563078,212.046923,48595.827449,True,5,5,64.0,60,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_72,72,7333.840276,4794.986026,2538.85425,211.571188,48669.910154,True,5,5,64.0,60,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_73,73,7343.159473,4810.39879,2532.760682,211.06339,48745.370194,True,5,5,64.0,60,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_74,74,7141.348368,4564.524113,2576.824255,214.735355,46477.543255,True,5,5,64.0,120,0,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_75,75,7134.538584,4565.242267,2569.296317,214.108026,46573.104228,True,5,5,64.0,120,60,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_76,76,7144.74909,4583.551224,2561.197866,213.433155,46674.958482,True,5,5,64.0,120,120,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_77,77,7157.835671,4605.271434,2552.564237,212.713686,46781.970463,True,5,5,64.0,120,180,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_78,78,7201.606361,4673.533624,2528.072737,210.672728,47515.02745,True,5,5,64.0,120,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_79,79,7195.918082,4674.159308,2521.758774,210.146564,47598.22248,True,5,5,64.0,120,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_80,80,7204.823018,4689.911301,2514.911717,209.575976,47685.531887,True,5,5,64.0,120,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_81,81,7215.950248,4708.300736,2507.649512,208.970793,47775.725877,True,5,5,64.0,120,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_82,82,7270.051558,4783.974136,2486.077421,207.173118,48565.92859,True,5,5,64.0,120,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_83,83,7265.281147,4784.16127,2481.119877,206.75999,48632.9045,True,5,5,64.0,120,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_84,84,7273.168169,4797.429026,2475.739144,206.311595,48706.423582,True,5,5,64.0,120,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_85,85,7282.892586,4812.8936,2469.998986,205.833249,48782.251518,True,5,5,64.0,120,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_86,86,7115.732194,4568.190762,2547.541432,212.295119,46530.006562,True,5,5,64.0,180,0,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_87,87,7109.270177,4568.907034,2540.363143,211.696929,46625.023146,True,5,5,64.0,180,60,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_88,88,7119.834604,4587.178864,2532.65574,211.054645,46726.935031,True,5,5,64.0,180,120,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_89,89,7133.345178,4608.907269,2524.437909,210.369826,46834.094907,True,5,5,64.0,180,180,-1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_90,90,7205.264644,4677.063232,2528.201412,210.683451,47564.737044,True,5,5,64.0,180,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_91,91,7199.868486,4677.706867,2522.161619,210.180135,47647.721567,True,5,5,64.0,180,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_92,92,7209.052402,4693.433305,2515.619097,209.634925,47734.897563,True,5,5,64.0,180,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_93,93,7220.466314,4711.788546,2508.677768,209.056481,47824.943564,True,5,5,64.0,180,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_94,94,7295.490587,4786.901766,2508.588821,209.049068,48607.442057,True,5,5,64.0,180,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_95,95,7290.748826,4787.106761,2503.642065,208.636839,48674.320355,True,5,5,64.0,180,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_96,96,7298.623264,4800.350246,2498.273019,208.189418,48747.710913,True,5,5,64.0,180,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_97,97,7308.340377,4815.793727,2492.54665,207.712221,48823.462224,True,5,5,64.0,180,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_102,102,7488.23951,4890.110769,2598.12874,216.510728,49548.498521,False,0,5,66.0,0,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_103,103,7484.087301,4890.030634,2594.056667,216.171389,49600.715379,False,0,5,66.0,0,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_104,104,7490.918837,4901.289298,2589.62954,215.802462,49662.986989,False,0,5,66.0,0,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_105,105,7499.250674,4914.369303,2584.881371,215.406781,49727.594366,False,0,5,66.0,0,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_106,106,7518.816802,5003.830624,2514.986177,209.582181,50635.441546,False,0,5,66.0,0,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_107,107,7517.149032,5005.148546,2512.000487,209.333374,50684.157013,False,0,5,66.0,0,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_108,108,7522.719141,5013.974398,2508.744742,209.062062,50732.879456,False,0,5,66.0,0,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_109,109,7528.595494,5023.342808,2505.252687,208.771057,50778.613429,False,0,5,66.0,0,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_114,114,7380.776706,4893.756874,2487.019833,207.251653,49599.988356,True,5,5,66.0,60,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_115,115,7376.646439,4893.734077,2482.912362,206.909364,49652.632996,True,5,5,66.0,60,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_116,116,7383.420765,4904.972267,2478.448498,206.537375,49714.800254,True,5,5,66.0,60,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_117,117,7391.697515,4918.03459,2473.662925,206.138577,49779.350318,True,5,5,66.0,60,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_118,118,7430.2429,5006.71155,2423.531351,201.960946,50676.002268,True,5,5,66.0,60,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_119,119,7428.560765,5008.036642,2420.524123,201.710344,50724.656319,True,5,5,66.0,60,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_120,120,7434.094201,5016.850337,2417.243864,201.436989,50773.315683,True,5,5,66.0,60,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_121,121,7439.937319,5026.210087,2413.727232,201.143936,50819.025743,True,5,5,66.0,60,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_126,126,7366.454687,4896.187468,2470.267218,205.855602,49634.742154,True,5,5,66.0,120,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_127,127,7362.568411,4896.20133,2466.367081,205.53059,49687.628808,True,5,5,66.0,120,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_128,128,7369.523075,4907.395606,2462.127469,205.177289,49749.372784,True,5,5,66.0,120,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_129,129,7378.029317,4920.443861,2457.585456,204.798788,49813.86781,True,5,5,66.0,120,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_130,130,7463.273178,5008.528391,2454.744787,204.562066,50702.113213,True,5,5,66.0,120,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_131,131,7461.719338,5009.854664,2451.864675,204.322056,50750.692831,True,5,5,66.0,120,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_132,132,7467.384297,5018.66116,2448.723136,204.060261,50799.312985,True,5,5,66.0,120,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_133,133,7473.370346,5028.014688,2445.355658,203.779638,50845.006313,True,5,5,66.0,120,180,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_138,138,7386.86412,4898.237186,2488.626934,207.385578,49664.795959,True,5,5,66.0,180,0,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_139,139,7382.872835,4898.141296,2484.731539,207.060962,49716.712336,True,5,5,66.0,180,60,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_140,140,7389.90662,4909.410849,2480.495771,206.707981,49778.919137,True,5,5,66.0,180,120,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_141,141,7398.411747,4922.453393,2475.958354,206.329863,49843.455676,True,5,5,66.0,180,180,0.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_142,142,7478.500068,5010.04583,2468.454238,205.70452,50724.537399,True,5,5,66.0,180,0,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_143,143,7476.951256,5011.375704,2465.575552,205.464629,50773.063578,True,5,5,66.0,180,60,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_144,144,7482.607507,5020.174343,2462.433164,205.202764,50821.641823,True,5,5,66.0,180,120,1.0,False
ILLUSTRATIVE_TOU_PLUS_DEMAND,discrete_145,145,7488.586163,5029.520262,2459.065902,204.922158,50867.303817,True,5,5,66.0,180,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_0,0,7578.787493,5244.325046,2334.462447,194.538537,51584.631395,True,5,5,68.0,0,0,0.0,True
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_1,1,7915.56532,5489.288162,2426.277158,202.189763,53978.30604,True,5,5,70.0,0,0,0.0,True
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_2,2,7457.646823,4350.687281,3106.959541,258.913295,43072.414975,False,0,5,60.0,0,0,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_3,3,7462.089111,4368.977501,3093.11161,257.759301,43222.193327,False,0,5,60.0,0,60,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_4,4,7476.783842,4398.148754,3078.635088,256.552924,43369.489998,False,0,5,60.0,0,120,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_5,5,7512.7565,4450.042845,3062.713656,255.226138,43536.782025,False,0,5,60.0,0,180,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_6,6,7420.592044,4375.925665,3044.666379,253.722198,43301.190092,False,0,5,60.0,0,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_7,7,7423.645123,4391.744331,3031.900792,252.658399,43431.824247,False,0,5,60.0,0,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_8,8,7438.215956,4418.987813,3019.228142,251.602345,43569.928981,False,0,5,60.0,0,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_9,9,7470.843972,4465.461278,3005.382694,250.448558,43719.628715,False,0,5,60.0,0,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_10,10,7464.085222,4481.793237,2982.291986,248.524332,44316.622933,False,0,5,60.0,0,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_11,11,7467.334673,4496.104455,2971.230218,247.602518,44433.891238,False,0,5,60.0,0,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_12,12,7480.609211,4520.846593,2959.762618,246.646885,44559.029457,False,0,5,60.0,0,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_13,13,7510.401929,4563.302773,2947.099156,245.591596,44695.648457,False,0,5,60.0,0,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_14,14,7269.857764,4357.443331,2912.414434,242.701203,43140.88798,True,5,5,60.0,60,0,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_15,15,7273.409739,4374.480802,2898.928937,241.577411,43284.22299,True,5,5,60.0,60,60,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_16,16,7291.40624,4405.427541,2885.978699,240.498225,43442.734639,True,5,5,60.0,60,120,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_17,17,7328.460196,4457.152767,2871.307428,239.275619,43609.526792,True,5,5,60.0,60,180,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_18,18,7235.799719,4383.707547,2852.092172,237.674348,43374.918182,True,5,5,60.0,60,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_19,19,7238.745462,4398.787408,2839.958054,236.663171,43500.894098,True,5,5,60.0,60,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_20,20,7255.589576,4427.62912,2827.960456,235.663371,43646.495358,True,5,5,60.0,60,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_21,21,7286.819235,4472.16009,2814.659144,234.554929,43787.705769,True,5,5,60.0,60,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_22,22,7279.31847,4487.515949,2791.802521,232.65021,44372.636231,True,5,5,60.0,60,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_23,23,7282.372917,4501.123125,2781.249792,231.770816,44488.572694,True,5,5,60.0,60,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_24,24,7297.416938,4527.007373,2770.409566,230.867464,44620.45044,True,5,5,60.0,60,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_25,25,7327.675626,4569.188066,2758.48756,229.873963,44755.650296,True,5,5,60.0,60,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_26,26,7131.223411,4363.461208,2767.762203,230.64685,43229.917262,True,5,5,60.0,120,0,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_27,27,7135.244881,4380.379926,2754.864955,229.57208,43372.65226,True,5,5,60.0,120,60,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_28,28,7155.304021,4412.746353,2742.557668,228.546472,43537.974517,True,5,5,60.0,120,120,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_29,29,7191.468456,4462.922587,2728.54587,227.378822,43697.724568,True,5,5,60.0,120,180,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_30,30,7108.462199,4388.378691,2720.083509,226.673626,43448.105035,True,5,5,60.0,120,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_31,31,7112.87502,4404.136687,2708.738333,225.728194,43580.806753,True,5,5,60.0,120,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_32,32,7130.231133,4432.909347,2697.321785,224.776815,43726.411223,True,5,5,60.0,120,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_33,33,7162.030699,4477.404448,2684.626251,223.718854,43867.601889,True,5,5,60.0,120,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_34,34,7164.968315,4492.240106,2672.728209,222.727351,44442.216694,True,5,5,60.0,120,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_35,35,7168.463552,4505.880978,2662.582573,221.881881,44558.872057,True,5,5,60.0,120,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_36,36,7183.88891,4531.700665,2652.188246,221.015687,44690.543989,True,5,5,60.0,120,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_37,37,7214.528449,4573.802407,2640.726043,220.060504,44826.306541,True,5,5,60.0,120,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_38,38,7057.043963,4366.702709,2690.341254,224.195104,43311.599297,True,5,5,60.0,180,0,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_39,39,7061.02398,4383.201253,2677.822727,223.151894,43451.070723,True,5,5,60.0,180,60,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_40,40,7081.335892,4415.382779,2665.953113,222.162759,43615.50573,True,5,5,60.0,180,120,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_41,41,7117.938082,4465.579436,2652.358646,221.029887,43775.235147,True,5,5,60.0,180,180,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_42,42,7040.571212,4390.980029,2649.591182,220.799265,43519.463183,True,5,5,60.0,180,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_43,43,7045.40761,4406.826125,2638.581485,219.88179,43653.091937,True,5,5,60.0,180,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_44,44,7061.166211,4433.648146,2627.518065,218.959839,43789.71075,True,5,5,60.0,180,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_45,45,7095.006797,4479.836403,2615.170394,217.930866,43938.609872,True,5,5,60.0,180,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_46,46,7104.068398,4494.839628,2609.228769,217.435731,44509.524888,True,5,5,60.0,180,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_47,47,7107.786364,4508.458014,2599.32835,216.610696,44626.1338,True,5,5,60.0,180,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_48,48,7123.402751,4534.185949,2589.216801,215.768067,44757.514235,True,5,5,60.0,180,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_49,49,7154.236501,4576.205116,2578.031385,214.835949,44893.024374,True,5,5,60.0,180,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_50,50,7532.912097,4696.044473,2836.867625,236.405635,46377.344882,False,0,5,64.0,0,0,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_51,51,7535.706029,4706.583637,2829.122392,235.760199,46465.234537,False,0,5,64.0,0,60,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_52,52,7547.423739,4726.695504,2820.728235,235.060686,46567.1491,False,0,5,64.0,0,120,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_53,53,7572.115687,4760.325447,2811.79024,234.315853,46674.512439,False,0,5,64.0,0,180,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_54,54,7565.968303,4804.780426,2761.187877,230.09899,47422.467693,False,0,5,64.0,0,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_55,55,7569.509684,4814.815963,2754.693721,229.55781,47506.353756,False,0,5,64.0,0,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_56,56,7579.790981,4832.168997,2747.621984,228.968499,47594.206744,False,0,5,64.0,0,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_57,57,7600.925994,4860.8209,2740.105093,228.342091,47684.474847,False,0,5,64.0,0,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_58,58,7594.684618,4912.990444,2681.694173,223.474514,48463.034236,False,0,5,64.0,0,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_59,59,7597.252183,4920.851474,2676.400709,223.033392,48529.646862,False,0,5,64.0,0,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_60,60,7606.202351,4935.554041,2670.648309,222.554026,48603.848641,False,0,5,64.0,0,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_61,61,7624.083359,4959.589712,2664.493647,222.041137,48679.387145,False,0,5,64.0,0,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_62,62,7373.802701,4700.875126,2672.927574,222.743965,46424.348801,True,5,5,64.0,60,0,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_63,63,7377.528606,4712.341614,2665.186993,222.098916,46520.364454,True,5,5,64.0,60,60,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_64,64,7389.261596,4732.416249,2656.845347,221.403779,46622.290662,True,5,5,64.0,60,120,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_65,65,7413.912893,4765.94018,2647.972713,220.664393,46729.459962,True,5,5,64.0,60,180,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_66,66,7422.461836,4809.739839,2612.721997,217.726833,47470.308917,True,5,5,64.0,60,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_67,67,7425.979617,4819.721359,2606.258258,217.188188,47553.716438,True,5,5,64.0,60,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_68,68,7436.241064,4836.996248,2599.244816,216.603735,47641.176265,True,5,5,64.0,60,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_69,69,7457.39973,4865.596406,2591.803325,215.98361,47731.500258,True,5,5,64.0,60,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_70,70,7469.430599,4919.614241,2549.816358,212.484697,48524.750264,True,5,5,64.0,60,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_71,71,7472.679597,4928.116519,2544.563078,212.046923,48595.827449,True,5,5,64.0,60,60,1.0,False
